featureid,species,catch,year_min,year_max
2021013687,BKT,0,NA,NA
2021013760,BKT,22,1997,2006
2021013786,BKT,0,NA,NA
2021013790,BKT,43,2010,2010
2021013796,BKT,0,NA,NA
2021013805,BKT,0,NA,NA
2021013806,BKT,0,NA,NA
2021013811,BKT,0,NA,NA
2021013816,BKT,0,NA,NA
2021013848,BKT,12,1993,1997
2021013892,BKT,0,NA,NA
2021013938,BKT,0,NA,NA
2021013945,BKT,2,1999,1999
2021013979,BKT,26,1992,1994
2021013999,BKT,0,NA,NA
2021014001,BKT,0,NA,NA
2021014048,BKT,0,NA,NA
2021014062,BKT,0,NA,NA
2021014133,BKT,0,NA,NA
2021014168,BKT,0,NA,NA
2021014188,BKT,0,NA,NA
2021014228,BKT,0,NA,NA
2021014237,BKT,0,NA,NA
2021014260,BKT,0,NA,NA
2021014267,BKT,8,2010,2010
2021014416,BKT,0,NA,NA
2021014462,BKT,0,NA,NA
2021014555,BKT,0,NA,NA
2021014557,BKT,17,1998,1998
2021014622,BKT,2,1997,1997
2021014689,BKT,81,1998,2002
2021014693,BKT,0,NA,NA
2021014721,BKT,0,NA,NA
2021014724,BKT,0,NA,NA
2021014734,BKT,0,NA,NA
2021014735,BKT,0,NA,NA
2021014759,BKT,0,NA,NA
2021014785,BKT,0,NA,NA
2021014794,BKT,1,1998,1998
2021014815,BKT,0,NA,NA
2021014822,BKT,0,NA,NA
2021014823,BKT,75,1992,1995
2021014832,BKT,0,NA,NA
2021014857,BKT,0,NA,NA
2021014890,BKT,0,NA,NA
2021014902,BKT,40,1994,1994
2021014928,BKT,0,NA,NA
2021015011,BKT,0,NA,NA
2021015054,BKT,0,NA,NA
2021015058,BKT,0,NA,NA
2021015062,BKT,0,NA,NA
2021015076,BKT,148,1994,1996
2021015079,BKT,155,1991,1991
2021015123,BKT,0,NA,NA
2021015152,BKT,19,1994,1994
2021015233,BKT,1,2002,2002
2021015246,BKT,265,1991,1999
2021015269,BKT,0,NA,NA
2021015279,BKT,2,1994,1994
2021015338,BKT,0,NA,NA
2021015389,BKT,0,NA,NA
2021015468,BKT,0,NA,NA
2021015477,BKT,0,NA,NA
2021015499,BKT,0,NA,NA
2021015506,BKT,0,NA,NA
2021015564,BKT,0,NA,NA
2021015577,BKT,0,NA,NA
2021015662,BKT,0,NA,NA
2021015669,BKT,0,NA,NA
2021015676,BKT,0,NA,NA
2021015677,BKT,0,NA,NA
2021015697,BKT,0,NA,NA
2021015723,BKT,4,1991,2006
2021015756,BKT,0,NA,NA
2021015763,BKT,0,NA,NA
2021015770,BKT,0,NA,NA
2021015804,BKT,137,1994,1994
2021015810,BKT,0,NA,NA
2021015825,BKT,0,NA,NA
2021015867,BKT,31,1997,1997
2021015921,BKT,3,1991,2009
2021015928,BKT,0,NA,NA
2021015944,BKT,0,NA,NA
2021015953,BKT,0,NA,NA
2021015968,BKT,0,NA,NA
2021016005,BKT,0,NA,NA
2021016008,BKT,0,NA,NA
2021016043,BKT,131,1993,1993
2021016060,BKT,0,NA,NA
2021016068,BKT,0,NA,NA
2021016081,BKT,0,NA,NA
2021016088,BKT,0,NA,NA
2021016097,BKT,50,1997,1997
2021016107,BKT,1,1995,1995
2021016118,BKT,0,NA,NA
2021016129,BKT,0,NA,NA
2021016166,BKT,65,1991,1999
2021016178,BKT,0,NA,NA
2021016197,BKT,0,NA,NA
2021016200,BKT,0,NA,NA
2021016203,BKT,0,NA,NA
2021016257,BKT,26,1996,1996
2021016284,BKT,0,NA,NA
2021016296,BKT,0,NA,NA
2021016327,BKT,0,NA,NA
2021016333,BKT,0,NA,NA
2021016357,BKT,0,NA,NA
2021016427,BKT,179,2000,2000
2021016495,BKT,1,1998,1998
2021016583,BKT,15,2010,2010
2021016592,BKT,3,2003,2003
2021016639,BKT,0,NA,NA
2021016655,BKT,0,NA,NA
2021016668,BKT,0,NA,NA
2021016686,BKT,0,NA,NA
2021016687,BKT,1,2003,2003
2021016698,BKT,0,NA,NA
2021016703,BKT,0,NA,NA
2021016706,BKT,47,2006,2006
2021016725,BKT,0,NA,NA
2021016799,BKT,0,NA,NA
2021016817,BKT,0,NA,NA
2021016850,BKT,0,NA,NA
2021016899,BKT,0,NA,NA
2021016922,BKT,0,NA,NA
2021016957,BKT,0,NA,NA
2021016972,BKT,0,NA,NA
2021017050,BKT,0,NA,NA
2021017062,BKT,91,2010,2010
2021017076,BKT,0,NA,NA
2021017114,BKT,0,NA,NA
2021017124,BKT,0,NA,NA
2021017141,BKT,0,NA,NA
2021017177,BKT,0,NA,NA
2021017199,BKT,0,NA,NA
2021017270,BKT,10,2010,2010
2021017287,BKT,0,NA,NA
2021017314,BKT,56,2008,2008
2021017376,BKT,0,NA,NA
2021017397,BKT,7,1995,1995
2021017430,BKT,95,1997,1997
2021017502,BKT,2,2006,2006
2021017506,BKT,10,2000,2000
2021017527,BKT,20,2003,2008
2021017577,BKT,0,NA,NA
2021017602,BKT,0,NA,NA
2021017609,BKT,0,NA,NA
2021017652,BKT,542,1998,2003
2021017661,BKT,5,2000,2010
2021017697,BKT,0,NA,NA
2021017753,BKT,0,NA,NA
2021017780,BKT,0,NA,NA
2021017786,BKT,0,NA,NA
2021017845,BKT,3,1998,1998
2021017858,BKT,0,NA,NA
2021017933,BKT,0,NA,NA
2021017963,BKT,1,2009,2009
2021017986,BKT,4,2009,2009
2021018000,BKT,0,NA,NA
2021018012,BKT,0,NA,NA
2021018013,BKT,0,NA,NA
2021018034,BKT,11,2003,2003
2021018035,BKT,0,NA,NA
2021018060,BKT,0,NA,NA
2021018107,BKT,29,1998,1998
2021018122,BKT,14,2009,2009
2021018165,BKT,42,1998,1998
2021018182,BKT,0,NA,NA
2021018187,BKT,2,2009,2009
2021018219,BKT,0,NA,NA
2021018291,BKT,4,2006,2006
2021018312,BKT,0,NA,NA
2021018313,BKT,0,NA,NA
2021018328,BKT,14,1998,1998
2021018395,BKT,0,NA,NA
2021018401,BKT,9,1998,1998
2021018415,BKT,12,1995,1995
2021018417,BKT,183,2006,2006
2021018491,BKT,0,NA,NA
2021018563,BKT,3,2000,2000
2021018644,BKT,43,1995,1995
2021018669,BKT,0,NA,NA
2021018703,BKT,0,NA,NA
2021018710,BKT,0,NA,NA
2021018732,BKT,0,NA,NA
2021018755,BKT,0,NA,NA
2021018778,BKT,1,2010,2010
2021018779,BKT,0,NA,NA
2021018820,BKT,2,1995,1995
2021018890,BKT,0,NA,NA
2021018892,BKT,0,NA,NA
2021018908,BKT,8,2009,2009
2021018927,BKT,0,NA,NA
2021018956,BKT,0,NA,NA
2021019042,BKT,0,NA,NA
2021019121,BKT,0,NA,NA
2021019132,BKT,6,1998,1998
2021019134,BKT,0,NA,NA
2021019164,BKT,0,NA,NA
2021019239,BKT,0,NA,NA
2021019276,BKT,31,2000,2000
2021019277,BKT,40,1991,2000
2021019303,BKT,0,NA,NA
2021019320,BKT,21,2009,2009
2021019341,BKT,0,NA,NA
2021019345,BKT,0,NA,NA
2021019376,BKT,0,NA,NA
2021019388,BKT,45,2006,2006
2021019409,BKT,0,NA,NA
2021019470,BKT,1,1996,1996
2021019479,BKT,0,NA,NA
2021019499,BKT,0,NA,NA
2021019576,BKT,0,NA,NA
2021019603,BKT,0,NA,NA
2021019649,BKT,2,1993,1993
2021019655,BKT,57,2006,2006
2021019666,BKT,1,1999,1999
2021019672,BKT,0,NA,NA
2021019707,BKT,28,1998,1999
2021019708,BKT,183,1998,2003
2021019729,BKT,0,NA,NA
2021019756,BKT,0,NA,NA
2021019792,BKT,0,NA,NA
2021019852,BKT,0,NA,NA
2021019919,BKT,0,NA,NA
2021019939,BKT,0,NA,NA
2021019986,BKT,0,NA,NA
2021020011,BKT,8,1992,1992
2021020059,BKT,0,NA,NA
2021020121,BKT,0,NA,NA
2021020169,BKT,0,NA,NA
2021020200,BKT,11,2009,2009
2021020214,BKT,0,NA,NA
2021020239,BKT,0,NA,NA
2021020289,BKT,0,NA,NA
2021020352,BKT,0,NA,NA
2021020371,BKT,0,NA,NA
2021020399,BKT,26,2010,2010
2021020426,BKT,0,NA,NA
2021020440,BKT,0,NA,NA
2021020450,BKT,0,NA,NA
2021020457,BKT,0,NA,NA
2021020487,BKT,0,NA,NA
2021020511,BKT,0,NA,NA
2021020528,BKT,0,NA,NA
2021020529,BKT,5,2009,2009
2021020563,BKT,0,NA,NA
2021020564,BKT,0,NA,NA
2021020661,BKT,1,2006,2006
2021020678,BKT,0,NA,NA
2021020685,BKT,0,NA,NA
2021020702,BKT,0,NA,NA
2021020733,BKT,0,NA,NA
2021020747,BKT,0,NA,NA
2021020831,BKT,0,NA,NA
2021020857,BKT,2,1994,1994
2021020873,BKT,0,NA,NA
2021020898,BKT,492,1997,2008
2021020926,BKT,42,2006,2006
2021020937,BKT,10,2006,2006
2021020957,BKT,16,1997,1997
2021020968,BKT,0,NA,NA
2021020984,BKT,0,NA,NA
2021020985,BKT,0,NA,NA
2021020988,BKT,0,NA,NA
2021021073,BKT,0,NA,NA
2021021086,BKT,1,1998,1998
2021021090,BKT,0,NA,NA
2021021095,BKT,0,NA,NA
2021021142,BKT,0,NA,NA
2021021169,BKT,0,NA,NA
2021021171,BKT,0,NA,NA
2021021182,BKT,2,2003,2003
2021021199,BKT,47,1995,1995
2021021212,BKT,0,NA,NA
2021021241,BKT,0,NA,NA
2021021242,BKT,0,NA,NA
2021021254,BKT,136,2006,2006
2021021256,BKT,0,NA,NA
2021021267,BKT,122,1998,2004
2021021298,BKT,2,1992,1992
2021021343,BKT,0,NA,NA
2021021344,BKT,0,NA,NA
2021021353,BKT,0,NA,NA
2021021354,BKT,0,NA,NA
2021021394,BKT,0,NA,NA
2021021412,BKT,0,NA,NA
2021021419,BKT,0,NA,NA
2021021424,BKT,238,2007,2010
2021021442,BKT,0,NA,NA
2021021456,BKT,0,NA,NA
2021021463,BKT,403,1997,2008
2021021464,BKT,0,NA,NA
2021021491,BKT,0,NA,NA
2021021531,BKT,0,NA,NA
2021021532,BKT,0,NA,NA
2021021534,BKT,0,NA,NA
2021021646,BKT,0,NA,NA
2021021655,BKT,0,NA,NA
2021021710,BKT,0,NA,NA
2021021753,BKT,0,NA,NA
2021021761,BKT,0,NA,NA
2021021783,BKT,1802,1992,2010
2021021830,BKT,0,NA,NA
2021021919,BKT,0,NA,NA
2021021933,BKT,0,NA,NA
2021021994,BKT,0,NA,NA
2021022023,BKT,0,NA,NA
2021022025,BKT,0,NA,NA
2021022097,BKT,804,1992,2010
2021022110,BKT,0,NA,NA
2021022122,BKT,24,1994,1994
2021022144,BKT,0,NA,NA
2021022170,BKT,0,NA,NA
2021022198,BKT,0,NA,NA
2021022204,BKT,0,NA,NA
2021022240,BKT,16,2005,2006
2021022241,BKT,1,2005,2005
2021022284,BKT,587,1997,2008
2021022303,BKT,0,NA,NA
2021022314,BKT,0,NA,NA
2021022326,BKT,0,NA,NA
2021022329,BKT,0,NA,NA
2021022431,BKT,0,NA,NA
2021022455,BKT,0,NA,NA
2021022508,BKT,0,NA,NA
2021022522,BKT,0,NA,NA
2021022542,BKT,0,NA,NA
2021022544,BKT,0,NA,NA
2021022568,BKT,0,NA,NA
2021022573,BKT,0,NA,NA
2021022602,BKT,0,NA,NA
2021022607,BKT,0,NA,NA
2021022632,BKT,0,NA,NA
2021022712,BKT,0,NA,NA
2021022734,BKT,0,NA,NA
2021022744,BKT,0,NA,NA
2021022766,BKT,0,NA,NA
2021022770,BKT,0,NA,NA
2021022791,BKT,24,2003,2003
2021022827,BKT,0,NA,NA
2021022848,BKT,0,NA,NA
2021022853,BKT,0,NA,NA
2021022970,BKT,7,2003,2008
2021022978,BKT,0,NA,NA
2021022994,BKT,0,NA,NA
2021023016,BKT,0,NA,NA
2021023024,BKT,1,2010,2010
2021023046,BKT,0,NA,NA
2021023061,BKT,21,2003,2003
2021023075,BKT,0,NA,NA
2021023076,BKT,1,2007,2007
2021023128,BKT,0,NA,NA
2021023147,BKT,0,NA,NA
2021023168,BKT,0,NA,NA
2021023186,BKT,0,NA,NA
2021023262,BKT,0,NA,NA
2021023319,BKT,0,NA,NA
2021023320,BKT,0,NA,NA
2021023342,BKT,94,2001,2002
2021023400,BKT,0,NA,NA
2021023562,BKT,32,2010,2010
2021023654,BKT,0,NA,NA
2021023709,BKT,0,NA,NA
2021023729,BKT,0,NA,NA
2021023737,BKT,369,2002,2005
2021023776,BKT,40,2010,2010
2021023803,BKT,0,NA,NA
2021023862,BKT,0,NA,NA
2021024015,BKT,0,NA,NA
2021024028,BKT,0,NA,NA
2021024045,BKT,6233,1991,2009
2021024046,BKT,0,NA,NA
2021024068,BKT,0,NA,NA
2021024085,BKT,0,NA,NA
2021024110,BKT,0,NA,NA
2021024208,BKT,3,2003,2003
2021024237,BKT,0,NA,NA
2021024250,BKT,0,NA,NA
2021024295,BKT,2,2003,2003
2021024326,BKT,0,NA,NA
2021024348,BKT,0,NA,NA
2021024403,BKT,11,2009,2009
2021024416,BKT,0,NA,NA
2021024433,BKT,0,NA,NA
2021024506,BKT,0,NA,NA
2021024540,BKT,0,NA,NA
2021024588,BKT,318,2001,2005
2021024688,BKT,90,2000,2008
2021024702,BKT,0,NA,NA
2021024917,BKT,188,2001,2005
2021024971,BKT,0,NA,NA
2021025028,BKT,0,NA,NA
2021025057,BKT,0,NA,NA
2021025147,BKT,0,NA,NA
2021025148,BKT,0,NA,NA
2021025188,BKT,0,NA,NA
2021025217,BKT,7,2009,2009
2021025240,BKT,96,1992,1997
2021025272,BKT,0,NA,NA
2021025358,BKT,0,NA,NA
2021025370,BKT,6,2005,2005
2021025417,BKT,0,NA,NA
2021025495,BKT,0,NA,NA
2021025534,BKT,0,NA,NA
2021025563,BKT,0,NA,NA
2021025597,BKT,0,NA,NA
2021025598,BKT,0,NA,NA
2021025634,BKT,0,NA,NA
2021025635,BKT,0,NA,NA
2021025717,BKT,57,1991,1999
2021025724,BKT,0,NA,NA
2021025737,BKT,20,2010,2010
2021025820,BKT,0,NA,NA
2021025822,BKT,96,2009,2009
2021025852,BKT,2,2005,2005
2021025883,BKT,1,2006,2006
2021025887,BKT,0,NA,NA
2021025892,BKT,0,NA,NA
2021025955,BKT,0,NA,NA
2021025982,BKT,0,NA,NA
2021026015,BKT,0,NA,NA
2021026016,BKT,0,NA,NA
2021026059,BKT,0,NA,NA
2021026093,BKT,0,NA,NA
2021026139,BKT,8,2010,2010
2021026156,BKT,9,2008,2008
2021026184,BKT,0,NA,NA
2021026197,BKT,0,NA,NA
2021026200,BKT,0,NA,NA
2021026252,BKT,0,NA,NA
2021026289,BKT,181,1998,1998
2021026292,BKT,84,2001,2001
2021026294,BKT,0,NA,NA
2021026324,BKT,0,NA,NA
2021026325,BKT,0,NA,NA
2021026335,BKT,1,2006,2006
2021026353,BKT,0,NA,NA
2021026376,BKT,1,2006,2006
2021026409,BKT,43,1993,2010
2021026413,BKT,0,NA,NA
2021026465,BKT,25,2008,2008
2021026496,BKT,0,NA,NA
2021026565,BKT,1,2000,2000
2021026613,BKT,3,2005,2005
2021026618,BKT,0,NA,NA
2021026663,BKT,230,2001,2001
2021026686,BKT,30,2000,2000
2021026692,BKT,0,NA,NA
2021026710,BKT,0,NA,NA
2021026727,BKT,89,2006,2006
2021026734,BKT,0,NA,NA
2021026754,BKT,4,2005,2006
2021026784,BKT,6,2008,2008
2021026811,BKT,0,NA,NA
2021026829,BKT,0,NA,NA
2021026910,BKT,0,NA,NA
2021026987,BKT,0,NA,NA
2021026998,BKT,0,NA,NA
2021027013,BKT,0,NA,NA
2021027022,BKT,7,2008,2008
2021027032,BKT,0,NA,NA
2021027103,BKT,58,2010,2010
2021027142,BKT,0,NA,NA
2021027166,BKT,0,NA,NA
2021027184,BKT,12,2006,2006
2021027222,BKT,0,NA,NA
2021027234,BKT,0,NA,NA
2021027288,BKT,0,NA,NA
2021027368,BKT,0,NA,NA
2021027372,BKT,6,2006,2006
2021027393,BKT,0,NA,NA
2021027397,BKT,0,NA,NA
2021027443,BKT,64,1994,1994
2021027500,BKT,2,1996,1996
2021027569,BKT,239,1997,2003
2021027591,BKT,0,NA,NA
2021027710,BKT,0,NA,NA
2021027750,BKT,0,NA,NA
2021027817,BKT,0,NA,NA
2021027928,BKT,0,NA,NA
2021028157,BKT,0,NA,NA
2021028191,BKT,0,NA,NA
2021028195,BKT,0,NA,NA
2021028196,BKT,0,NA,NA
2021028215,BKT,0,NA,NA
2021028328,BKT,42,1994,2007
2021028343,BKT,1,1994,1994
2021028367,BKT,0,NA,NA
2021028377,BKT,0,NA,NA
2021028540,BKT,0,NA,NA
2021028541,BKT,0,NA,NA
2021028564,BKT,0,NA,NA
2021028566,BKT,0,NA,NA
2021028568,BKT,10,1996,1996
2021028607,BKT,0,NA,NA
2021028642,BKT,0,NA,NA
2021028659,BKT,0,NA,NA
2021028684,BKT,0,NA,NA
2021028708,BKT,0,NA,NA
2021028736,BKT,0,NA,NA
2021028826,BKT,0,NA,NA
2021028976,BKT,0,NA,NA
2021028992,BKT,7,2006,2006
2021029018,BKT,0,NA,NA
2021029087,BKT,0,NA,NA
2021029088,BKT,9,2006,2006
2021029136,BKT,34,1991,1991
2021029190,BKT,7,1998,2006
2021029307,BKT,17,1997,1997
2021029369,BKT,0,NA,NA
2021029414,BKT,1,1999,1999
2021029468,BKT,0,NA,NA
2021029503,BKT,91,2006,2006
2021029508,BKT,0,NA,NA
2021029522,BKT,36,1991,1991
2021029570,BKT,0,NA,NA
2021029571,BKT,0,NA,NA
2021029580,BKT,0,NA,NA
2021029590,BKT,0,NA,NA
2021029594,BKT,0,NA,NA
2021029606,BKT,5,1997,1997
2021029621,BKT,1,1991,1991
2021029647,BKT,92,2008,2008
2021029658,BKT,23,2008,2008
2021029701,BKT,0,NA,NA
2021029702,BKT,0,NA,NA
2021029707,BKT,68,2008,2008
2021029730,BKT,49,1995,1995
2021029752,BKT,0,NA,NA
2021029756,BKT,0,NA,NA
2021029828,BKT,0,NA,NA
2021029867,BKT,0,NA,NA
2021029921,BKT,0,NA,NA
2021029951,BKT,0,NA,NA
2021029982,BKT,0,NA,NA
2021030037,BKT,0,NA,NA
2021030099,BKT,0,NA,NA
2021030111,BKT,171,1991,2006
2021030112,BKT,0,NA,NA
2021030226,BKT,0,NA,NA
2021030235,BKT,73,1995,1995
2021030236,BKT,0,NA,NA
2021030251,BKT,0,NA,NA
2021030266,BKT,0,NA,NA
2021030274,BKT,0,NA,NA
2021030275,BKT,0,NA,NA
2021030286,BKT,0,NA,NA
2021030301,BKT,0,NA,NA
2021030395,BKT,0,NA,NA
2021030456,BKT,0,NA,NA
2021030466,BKT,0,NA,NA
2021030508,BKT,1,2006,2006
2021030511,BKT,0,NA,NA
2021030512,BKT,485,1991,2003
2021030513,BKT,0,NA,NA
2021030520,BKT,29,2006,2006
2021030566,BKT,0,NA,NA
2021030573,BKT,0,NA,NA
2021030576,BKT,0,NA,NA
2021030614,BKT,104,1995,1995
2021030657,BKT,22,2006,2006
2021030699,BKT,253,1991,2003
2021030892,BKT,0,NA,NA
2021030898,BKT,0,NA,NA
2021030933,BKT,0,NA,NA
2021031007,BKT,71,2006,2006
2021031028,BKT,0,NA,NA
2021031040,BKT,68,2006,2006
2021031056,BKT,0,NA,NA
2021031138,BKT,0,NA,NA
2021031251,BKT,0,NA,NA
2021031270,BKT,0,NA,NA
2021031300,BKT,0,NA,NA
2021031521,BKT,292,1997,1997
2021031702,BKT,0,NA,NA
2021031723,BKT,390,1992,1997
2021031749,BKT,0,NA,NA
2021031783,BKT,0,NA,NA
2021031938,BKT,27,2009,2009
2021032114,BKT,0,NA,NA
2021032185,BKT,0,NA,NA
2021032218,BKT,0,NA,NA
2021032238,BKT,194,1997,1997
2021032337,BKT,0,NA,NA
2021032406,BKT,0,NA,NA
2021032574,BKT,0,NA,NA
2021032588,BKT,0,NA,NA
2021032834,BKT,0,NA,NA
2021032839,BKT,0,NA,NA
2021032851,BKT,0,NA,NA
2021032866,BKT,46,2009,2009
2021032888,BKT,0,NA,NA
2021032896,BKT,87,1997,1997
2021033226,BKT,0,NA,NA
2021033406,BKT,0,NA,NA
2021033410,BKT,0,NA,NA
2021033474,BKT,0,NA,NA
2021033529,BKT,0,NA,NA
2021033584,BKT,0,NA,NA
2021033626,BKT,0,NA,NA
2021033710,BKT,0,NA,NA
2021033856,BKT,0,NA,NA
2021033945,BKT,0,NA,NA
2021033966,BKT,4,1995,1995
2021034053,BKT,0,NA,NA
2021034142,BKT,0,NA,NA
2021034203,BKT,39,2000,2000
2021034213,BKT,0,NA,NA
2021034361,BKT,0,NA,NA
2021034384,BKT,0,NA,NA
2021034568,BKT,0,NA,NA
2021034577,BKT,0,NA,NA
2021034692,BKT,0,NA,NA
2021034893,BKT,0,NA,NA
2021035036,BKT,0,NA,NA
2021035071,BKT,0,NA,NA
2021035226,BKT,0,NA,NA
2021035476,BKT,0,NA,NA
2021035543,BKT,0,NA,NA
2021035558,BKT,0,NA,NA
2021035645,BKT,0,NA,NA
2021035719,BKT,0,NA,NA
2021035751,BKT,0,NA,NA
2021035806,BKT,0,NA,NA
2021035907,BKT,0,NA,NA
2021035911,BKT,0,NA,NA
2021035928,BKT,0,NA,NA
2021035938,BKT,0,NA,NA
2021035965,BKT,0,NA,NA
2021036059,BKT,0,NA,NA
2021036092,BKT,0,NA,NA
2021036215,BKT,0,NA,NA
2021036320,BKT,0,NA,NA
2021036402,BKT,1,1996,1996
2021036486,BKT,0,NA,NA
2021036564,BKT,312,1991,1995
2021036592,BKT,0,NA,NA
2021036616,BKT,0,NA,NA
2021036867,BKT,0,NA,NA
2021037017,BKT,0,NA,NA
2021037067,BKT,0,NA,NA
2021037133,BKT,0,NA,NA
2021037237,BKT,0,NA,NA
2021037323,BKT,0,NA,NA
2021037350,BKT,0,NA,NA
2021037355,BKT,0,NA,NA
2021037373,BKT,0,NA,NA
2021037383,BKT,0,NA,NA
2021037415,BKT,0,NA,NA
2021037439,BKT,0,NA,NA
2021037567,BKT,0,NA,NA
2021037639,BKT,214,1991,1995
2021037807,BKT,0,NA,NA
2021037913,BKT,505,1991,1995
2021037966,BKT,0,NA,NA
2021038025,BKT,0,NA,NA
2021038071,BKT,0,NA,NA
2021038106,BKT,0,NA,NA
2021038159,BKT,0,NA,NA
2021038239,BKT,15,1993,1993
2021038501,BKT,0,NA,NA
2021038574,BKT,0,NA,NA
2021038585,BKT,0,NA,NA
2021038640,BKT,0,NA,NA
2021038668,BKT,0,NA,NA
2021038672,BKT,0,NA,NA
2021038757,BKT,0,NA,NA
2021038759,BKT,0,NA,NA
2021038780,BKT,0,NA,NA
2021038852,BKT,0,NA,NA
2021038907,BKT,0,NA,NA
2021038955,BKT,0,NA,NA
2021038956,BKT,0,NA,NA
2021038962,BKT,0,NA,NA
2021039065,BKT,0,NA,NA
2021039258,BKT,0,NA,NA
2021039281,BKT,0,NA,NA
2021039363,BKT,0,NA,NA
2021039587,BKT,0,NA,NA
2021039634,BKT,0,NA,NA
2021039651,BKT,0,NA,NA
2021039693,BKT,0,NA,NA
2021039813,BKT,0,NA,NA
2021039820,BKT,0,NA,NA
2021039830,BKT,0,NA,NA
2021039861,BKT,0,NA,NA
2021039914,BKT,0,NA,NA
2021039960,BKT,0,NA,NA
2021039981,BKT,0,NA,NA
2021039989,BKT,0,NA,NA
2021040197,BKT,0,NA,NA
2021040284,BKT,0,NA,NA
2021040394,BKT,0,NA,NA
2021040471,BKT,0,NA,NA
2021040495,BKT,0,NA,NA
2021040519,BKT,0,NA,NA
2021040700,BKT,0,NA,NA
2021040876,BKT,0,NA,NA
2021041144,BKT,0,NA,NA
2021041174,BKT,0,NA,NA
2021041187,BKT,0,NA,NA
2021041270,BKT,0,NA,NA
2021041362,BKT,0,NA,NA
2021041478,BKT,0,NA,NA
2021041613,BKT,0,NA,NA
2021041640,BKT,0,NA,NA
2021041915,BKT,0,NA,NA
2021041961,BKT,0,NA,NA
2021042040,BKT,0,NA,NA
2021042171,BKT,0,NA,NA
2021042206,BKT,0,NA,NA
2021042433,BKT,0,NA,NA
2021042480,BKT,0,NA,NA
2021042662,BKT,0,NA,NA
2021042811,BKT,0,NA,NA
2021042834,BKT,0,NA,NA
2021042941,BKT,0,NA,NA
2021042963,BKT,0,NA,NA
2021043015,BKT,0,NA,NA
2021043043,BKT,0,NA,NA
2021043109,BKT,0,NA,NA
2021043197,BKT,0,NA,NA
2021043313,BKT,0,NA,NA
2021043426,BKT,0,NA,NA
2021043610,BKT,0,NA,NA
2021043670,BKT,0,NA,NA
2021043824,BKT,0,NA,NA
2021044003,BKT,0,NA,NA
2021044012,BKT,0,NA,NA
2021044119,BKT,0,NA,NA
2021044125,BKT,1,2003,2003
2021044176,BKT,0,NA,NA
2021044232,BKT,0,NA,NA
2021044271,BKT,0,NA,NA
2021044444,BKT,0,NA,NA
2021044445,BKT,0,NA,NA
2021044499,BKT,0,NA,NA
2021044531,BKT,0,NA,NA
2021044564,BKT,0,NA,NA
2021044624,BKT,0,NA,NA
2021044631,BKT,0,NA,NA
2021044644,BKT,0,NA,NA
2021044659,BKT,0,NA,NA
2021044674,BKT,0,NA,NA
2021044728,BKT,0,NA,NA
2021044821,BKT,0,NA,NA
2021044966,BKT,0,NA,NA
2021045164,BKT,0,NA,NA
2021045227,BKT,0,NA,NA
2021045426,BKT,0,NA,NA
2021045873,BKT,0,NA,NA
2021046050,BKT,0,NA,NA
2021046083,BKT,0,NA,NA
2021046160,BKT,0,NA,NA
2021046232,BKT,0,NA,NA
2021046273,BKT,0,NA,NA
2021046417,BKT,0,NA,NA
2021046484,BKT,0,NA,NA
2021046646,BKT,0,NA,NA
2021046689,BKT,0,NA,NA
2021046718,BKT,0,NA,NA
2021047292,BKT,0,NA,NA
2021047333,BKT,0,NA,NA
2021047351,BKT,0,NA,NA
2021047363,BKT,0,NA,NA
2021047421,BKT,0,NA,NA
2021047624,BKT,0,NA,NA
2021047652,BKT,0,NA,NA
2021047668,BKT,1,2008,2008
2021047686,BKT,0,NA,NA
2021048129,BKT,0,NA,NA
2021048272,BKT,0,NA,NA
2021048340,BKT,0,NA,NA
2021048468,BKT,0,NA,NA
2021048543,BKT,0,NA,NA
2021048804,BKT,0,NA,NA
2021048852,BKT,0,NA,NA
2021049057,BKT,0,NA,NA
2021049139,BKT,0,NA,NA
2021049371,BKT,0,NA,NA
2021049760,BKT,2,2002,2002
2021049860,BKT,0,NA,NA
2021049942,BKT,0,NA,NA
2021050161,BKT,0,NA,NA
2021050334,BKT,0,NA,NA
2021050357,BKT,0,NA,NA
2021050593,BKT,0,NA,NA
2021050670,BKT,0,NA,NA
2021050711,BKT,0,NA,NA
2021050826,BKT,0,NA,NA
2021050841,BKT,0,NA,NA
2021050941,BKT,0,NA,NA
2021051138,BKT,0,NA,NA
2021051154,BKT,0,NA,NA
2021051426,BKT,0,NA,NA
2021051775,BKT,0,NA,NA
2021052122,BKT,0,NA,NA
2021052257,BKT,0,NA,NA
2021052353,BKT,0,NA,NA
2021052517,BKT,0,NA,NA
2021052702,BKT,0,NA,NA
2021052736,BKT,0,NA,NA
2021052813,BKT,0,NA,NA
2021052825,BKT,0,NA,NA
2021052872,BKT,0,NA,NA
2021052892,BKT,0,NA,NA
2021053290,BKT,7,2010,2010
2021053413,BKT,0,NA,NA
2021053468,BKT,0,NA,NA
2021053781,BKT,0,NA,NA
2021053894,BKT,0,NA,NA
2021053902,BKT,0,NA,NA
2021054057,BKT,0,NA,NA
2021054093,BKT,0,NA,NA
2021054132,BKT,0,NA,NA
2021054171,BKT,0,NA,NA
2021054217,BKT,0,NA,NA
2021054437,BKT,0,NA,NA
2021054479,BKT,1,2001,2001
2021054680,BKT,0,NA,NA
2021054821,BKT,0,NA,NA
